id_viagem,horario_saida,id_ponto,id_linha
64    091010070536,05:36:00,107042600140,64    09
64    091010070716,07:16:00,107042600140,64    09
64    091010070820,08:20:00,107042600140,64    09
64    091010070835,08:35:00,107042600140,64    09
64    091010070905,09:05:00,107042600140,64    09
64    091010071000,10:00:00,107042600140,64    09
64    091010071012,10:12:00,107042600140,64    09
64    091010071152,11:52:00,107042600140,64    09
64    091010071235,12:35:00,107042600140,64    09
64    091010071250,12:50:00,107042600140,64    09
64    091010071533,15:33:00,107042600140,64    09
64    091010071642,16:42:00,107042600140,64    09
64    091010071657,16:57:00,107042600140,64    09
64    091010071911,19:11:00,107042600140,64    09
64    091010071953,19:53:00,107042600140,64    09
64    091010072005,20:05:00,107042600140,64    09
64    091010072050,20:50:00,107042600140,64    09
64    091010072140,21:40:00,107042600140,64    09
64    091010072200,22:00:00,107042600140,64    09
63    051010040508,05:08:00,107042600140,63    05
63    051010040538,05:38:00,107042600140,63    05
63    051010040609,06:09:00,107042600140,63    05
63    051010040625,06:25:00,107042600140,63    05
63    051010040640,06:40:00,107042600140,63    05
63    051010040658,06:58:00,107042600140,63    05
63    051010040742,07:42:00,107042600140,63    05
63    051010040750,07:50:00,107042600140,63    05
63    051010040900,09:00:00,107042600140,63    05
63    051010040949,09:49:00,107042600140,63    05
63    051010041014,10:14:00,107042600140,63    05
63    051010041023,10:23:00,107042600140,63    05
63    051010041049,10:49:00,107042600140,63    05
63    051010041100,11:00:00,107042600140,63    05
63    051010041317,13:17:00,107042600140,63    05
63    051010041355,13:55:00,107042600140,63    05
63    051010041437,14:37:00,107042600140,63    05
63    051010041500,15:00:00,107042600140,63    05
63    051010041512,15:12:00,107042600140,63    05
63    051010041606,16:06:00,107042600140,63    05
63    051010041618,16:18:00,107042600140,63    05
63    051010041624,16:24:00,107042600140,63    05
63    051010041830,18:30:00,107042600140,63    05
63    051010042154,21:54:00,107042600140,63    05
63    051010042300,23:00:00,107042600140,63    05
63    051010042340,23:40:00,107042600140,63    05
62    071010070005,00:05:00,107042600140,62    07
9415  011010011010,10:10:00,101009601038,9415  01
9415  011010011210,12:10:00,101009601038,9415  01
9415  011010011310,13:10:00,101009601038,9415  01
9415  011010011840,18:40:00,101009601038,9415  01
102   021070141400,14:00:00,130167900001,102   02
102   021070142000,20:00:00,130167900001,102   02
102   011010131600,16:00:00,130167900001,102   01
102   011010131730,17:30:00,130167900001,102   01
102   021010100800,08:00:00,130167900001,102   02
103   011010160715,07:15:00,112720600521,103   01
103   011010161030,10:30:00,112720600521,103   01
103   011010161300,13:00:00,112720600521,103   01
103   011010161340,13:40:00,112720600521,103   01
103   011010161700,17:00:00,112720600521,103   01
8108  021010020615,06:15:00,104459400107,8108  02
8108  021010020745,07:45:00,104459400107,8108  02
8108  021010020815,08:15:00,104459400107,8108  02
8108  021010021015,10:15:00,104459400107,8108  02
8108  021010021045,10:45:00,104459400107,8108  02
8108  021010021115,11:15:00,104459400107,8108  02
8108  011010091845,18:45:00,104459400107,8108  01
8108  011010092215,22:15:00,104459400107,8108  01
8108  011010092245,22:45:00,104459400107,8108  01
336   011080060810,08:10:00,112658802213,336   01
336   011080061010,10:10:00,112658802213,336   01
336   011080061410,14:10:00,112658802213,336   01
336   011080061630,16:30:00,112658802213,336   01
336   011080061650,16:50:00,112658802213,336   01
336   011080061750,17:50:00,112658802213,336   01
336   011080061810,18:10:00,112658802213,336   01
336   011070060610,06:10:00,112658802213,336   01
336   011070060910,09:10:00,112658802213,336   01
336   011070061010,10:10:00,112658802213,336   01
336   011070061110,11:10:00,112658802213,336   01
336   011070061440,14:40:00,112658802213,336   01
336   011070061540,15:40:00,112658802213,336   01
204   011080060700,07:00:00,100017000170,204   01
204   011080061230,12:30:00,100017000170,204   01
204   011080061640,16:40:00,100017000170,204   01
204   011080061800,18:00:00,100017000170,204   01
204   011010051040,10:40:00,100017000170,204   01
204   011010051340,13:40:00,100017000170,204   01
1510  012080430330,03:30:00,105151500085,1510  01
1510  012080430630,06:30:00,105151500085,1510  01
1510  012080430710,07:10:00,105151500085,1510  01
1510  012080430750,07:50:00,105151500085,1510  01
1510  012080431330,13:30:00,105151500085,1510  01
1510  012080431720,17:20:00,105151500085,1510  01
1510  012080431930,19:30:00,105151500085,1510  01
1510  012080432000,20:00:00,105151500085,1510  01
2104  022010140710,07:10:00,500000200525,2104  02
2104  022010141640,16:40:00,500000200525,2104  02
2104  012010131710,17:10:00,500000200525,2104  01
2104  012010131740,17:40:00,500000200525,2104  01
2104  012010132340,23:40:00,500000200525,2104  01
4403A 031070142220,22:20:00,108385700570,4403A 03
4403A 031070142310,23:10:00,108385700570,4403A 03
402   051010091115,11:15:00,130063100003,402   05
402   051010091915,19:15:00,130063100003,402   05
402   051010092145,21:45:00,130063100003,402   05
402   051010092215,22:15:00,130063100003,402   05
4110  011010270910,09:10:00,106939800501,4110  01
4110  011010271410,14:10:00,106939800501,4110  01
4110  011010271710,17:10:00,106939800501,4110  01
4110  011010272010,20:10:00,106939800501,4110  01
4110  011010272110,21:10:00,106939800501,4110  01
4110  011010272140,21:40:00,106939800501,4110  01
4111  021010340935,09:35:00,106939800501,4111  02
8405  012010150810,08:10:00,107199200184,8405  01
8405  012010150840,08:40:00,107199200184,8405  01
8405  012010151010,10:10:00,107199200184,8405  01
8405  012010151110,11:10:00,107199200184,8405  01
8405  012010151140,11:40:00,107199200184,8405  01
8405  012010151510,15:10:00,107199200184,8405  01
8405  012010151740,17:40:00,107199200184,8405  01
9205  011010310430,04:30:00,100510500055,9205  01
9205  011010310655,06:55:00,100510500055,9205  01
9205  011010311000,10:00:00,100510500055,9205  01
9205  011010311130,11:30:00,100510500055,9205  01
9205  011010311150,11:50:00,100510500055,9205  01
9205  011010311650,16:50:00,100510500055,9205  01
9205  011010311720,17:20:00,100510500055,9205  01
2101  012010120340,03:40:00,107792000273,2101  01
2101  012010122330,23:30:00,107792000273,2101  01
9205  031010231525,15:25:00,700002600262,9205  03
703   011080090805,08:05:00,101865205600,703   01
703   011080090835,08:35:00,101865205600,703   01
703   011080090905,09:05:00,101865205600,703   01
703   011080090935,09:35:00,101865205600,703   01
703   011080091205,12:05:00,101865205600,703   01
703   011080091625,16:25:00,101865205600,703   01
703   011080091645,16:45:00,101865205600,703   01
703   011080091930,19:30:00,101865205600,703   01
703   011080092350,23:50:00,101865205600,703   01
1505  022010170530,05:30:00,103483000146,1505  02
1505  022010170700,07:00:00,103483000146,1505  02
1505  022010171450,14:50:00,103483000146,1505  02
1505  022010171550,15:50:00,103483000146,1505  02
1505  022010171650,16:50:00,103483000146,1505  02
1505  022010171750,17:50:00,103483000146,1505  02
1505  011010180510,05:10:00,101067600793,1505  01
1505  011010180705,07:05:00,101067600793,1505  01
1505  011010180805,08:05:00,101067600793,1505  01
1505  011010181520,15:20:00,101067600793,1505  01
1505  011010181620,16:20:00,101067600793,1505  01
9805  032010052100,21:00:00,104693700111,9805  03
9805  032010052230,22:30:00,104693700111,9805  03
9805  022010050930,09:30:00,104693700111,9805  02
9805  022010051130,11:30:00,104693700111,9805  02
9403  022010200530,05:30:00,112769400211,9403  02
9403  022010201130,11:30:00,112769400211,9403  02
9403  022010201500,15:00:00,112769400211,9403  02
9550  011010181010,10:10:00,111617000759,9550  01
9550  031010021809,18:09:00,111617000531,9550  03
4034  101070040750,07:50:00,100694600080,4034  10
4034  101070040850,08:50:00,100694600080,4034  10
4034  101070040910,09:10:00,100694600080,4034  10
4034  101070040930,09:30:00,100694600080,4034  10
4034  101070041010,10:10:00,100694600080,4034  10
4034  101070041150,11:50:00,100694600080,4034  10
4034  101070041630,16:30:00,100694600080,4034  10
4034  101070041830,18:30:00,100694600080,4034  10
4034  101070041950,19:50:00,100694600080,4034  10
4034  101070042120,21:20:00,100694600080,4034  10
4034  101070042220,22:20:00,100694600080,4034  10
61    011070090540,05:40:00,107042600140,61    01
61    011070090700,07:00:00,107042600140,61    01
61    011070090742,07:42:00,107042600140,61    01
61    011070090800,08:00:00,107042600140,61    01
61    011070090915,09:15:00,107042600140,61    01
61    011070090945,09:45:00,107042600140,61    01
61    011070091000,10:00:00,107042600140,61    01
61    011070091124,11:24:00,107042600140,61    01
61    011070091636,16:36:00,107042600140,61    01
61    011070091850,18:50:00,107042600140,61    01
61    011070092045,20:45:00,107042600140,61    01
61    011070092205,22:05:00,107042600140,61    01
8107  011080390125,01:25:00,103397900021,8107  01
8107  011080390700,07:00:00,103397900021,8107  01
8107  011080391530,15:30:00,103397900021,8107  01
8107  011080391700,17:00:00,103397900021,8107  01
8107  011080391720,17:20:00,103397900021,8107  01
9204  051010061800,18:00:00,104539501901,9204  05
9032  011070191014,10:14:00,108810000200,9032  01
9032  011070191250,12:50:00,108810000200,9032  01
9032  051010050600,06:00:00,108810000200,9032  05
9032  051010050700,07:00:00,108810000200,9032  05
9032  051010050730,07:30:00,108810000200,9032  05
716   011080250020,00:20:00,101865205600,716   01
716   011080250400,04:00:00,101865205600,716   01
716   011080250624,06:24:00,101865205600,716   01
716   011080250830,08:30:00,101865205600,716   01
716   011080252150,21:50:00,101865205600,716   01
716   011080252220,22:20:00,101865205600,716   01
716   011080252350,23:50:00,101865205600,716   01
4106  011080331010,10:10:00,105225600340,4106  01
4106  011080331040,10:40:00,105225600340,4106  01
9104  041080220608,06:08:00,103549502274,9104  04
9104  041080220715,07:15:00,103549502274,9104  04
9104  041080220824,08:24:00,103549502274,9104  04
9104  041080221820,18:20:00,103549502274,9104  04
9104  041080221840,18:40:00,103549502274,9104  04
706   011070170835,08:35:00,101865205600,706   01
706   011070171515,15:15:00,101865205600,706   01
706   011070172115,21:15:00,101865205600,706   01
706   011070172315,23:15:00,101865205600,706   01
808   011010110745,07:45:00,101865205600,808   01
808   011010111115,11:15:00,101865205600,808   01
808   011010111645,16:45:00,101865205600,808   01
808   011010111745,17:45:00,101865205600,808   01
808   011010112045,20:45:00,101865205600,808   01
35    011080300505,05:05:00,100980200007,35    01
35    011080300550,05:50:00,100980200007,35    01
35    011080300605,06:05:00,100980200007,35    01
35    011080301129,11:29:00,100980200007,35    01
35    011080301845,18:45:00,100980200007,35    01
35    011080302200,22:00:00,100980200007,35    01
4111  051010100440,04:40:00,106939800501,4111  05
4111  051010100540,05:40:00,106939800501,4111  05
5550  012080030645,06:45:00,103536600140,5550  01
5550  012080030700,07:00:00,103536600140,5550  01
5550  012080030745,07:45:00,103536600140,5550  01
5550  012080030820,08:20:00,103536600140,5550  01
5550  012080031200,12:00:00,103536600140,5550  01
5550  012080031420,14:20:00,103536600140,5550  01
5550  012080031830,18:30:00,103536600140,5550  01
5550  012080031900,19:00:00,103536600140,5550  01
5550  012080032020,20:20:00,103536600140,5550  01
5550  012080032100,21:00:00,103536600140,5550  01
5550  012080032240,22:40:00,103536600140,5550  01
9101  032010061838,18:38:00,107902700390,9101  03
4501  011080290700,07:00:00,110666100231,4501  01
4501  011080290800,08:00:00,110666100231,4501  01
4501  011080291235,12:35:00,110666100231,4501  01
4501  011080291305,13:05:00,110666100231,4501  01
4501  011080291825,18:25:00,110666100231,4501  01
4501  011080291845,18:45:00,110666100231,4501  01
4501  011080292235,22:35:00,110666100231,4501  01
8151  011080050600,06:00:00,101438700550,8151  01
8151  011080050700,07:00:00,101438700550,8151  01
8151  011080050730,07:30:00,101438700550,8151  01
8151  011080050940,09:40:00,101438700550,8151  01
8151  011080051000,10:00:00,101438700550,8151  01
8151  011080051120,11:20:00,101438700550,8151  01
8151  011080051200,12:00:00,101438700550,8151  01
8151  011080051220,12:20:00,101438700550,8151  01
8151  011080051340,13:40:00,101438700550,8151  01
8151  011080051845,18:45:00,101438700550,8151  01
8151  011080052100,21:00:00,101438700550,8151  01
8151  011080052120,21:20:00,101438700550,8151  01
8151  011080052240,22:40:00,101438700550,8151  01
9403  011080471030,10:30:00,102004300211,9403  01
9403  011080471130,11:30:00,102004300211,9403  01
9403  011080471330,13:30:00,102004300211,9403  01
9403  011080471530,15:30:00,102004300211,9403  01
9403  011080471555,15:55:00,102004300211,9403  01
9403  011080471855,18:55:00,102004300211,9403  01
9403  011080472340,23:40:00,102004300211,9403  01
511   011080040520,05:20:00,103536600140,511   01
511   011080041030,10:30:00,103536600140,511   01
511   011080041200,12:00:00,103536600140,511   01
511   011080041700,17:00:00,103536600140,511   01
511   011080041720,17:20:00,103536600140,511   01
511   011080042310,23:10:00,103536600140,511   01
511   011010040545,05:45:00,103536600140,511   01
511   011010040945,09:45:00,103536600140,511   01
511   011010042015,20:15:00,103536600140,511   01
9211  012010200100,01:00:00,104962000253,9211  01
9211  012010200930,09:30:00,104962000253,9211  01
9211  012010201500,15:00:00,104962000253,9211  01
9211  012010202157,21:57:00,104962000253,9211  01
5503A 041010200630,06:30:00,109588100160,5503A 04
5503A 041010200800,08:00:00,109588100160,5503A 04
5503A 041010201730,17:30:00,109588100160,5503A 04
5503A 041010202230,22:30:00,109588100160,5503A 04
4103  012080360430,04:30:00,110663300580,4103  01
4103  012080360730,07:30:00,110663300580,4103  01
4103  012080360750,07:50:00,110663300580,4103  01
4103  012080361100,11:00:00,110663300580,4103  01
4103  012080361500,15:00:00,110663300580,4103  01
4103  012080361705,17:05:00,110663300580,4103  01
4103  012080361720,17:20:00,110663300580,4103  01
4103  012080361910,19:10:00,110663300580,4103  01
85    011070030700,07:00:00,101865205600,85    01
85    011070031520,15:20:00,101865205600,85    01
85    011070031700,17:00:00,101865205600,85    01
85    011070031840,18:40:00,101865205600,85    01
85    011070031940,19:40:00,101865205600,85    01
2103  011010141130,11:30:00,107018000006,2103  01
2103  011010141330,13:30:00,107018000006,2103  01
2103  011010141500,15:00:00,107018000006,2103  01
2103  011010141800,18:00:00,107018000006,2103  01
2103  011010142030,20:30:00,107018000006,2103  01
2103  011010142130,21:30:00,107018000006,2103  01
1030  051080200619,06:19:00,101722811675,1030  05
